"TOA5","77558","CR1000","77558","CR1000.Std.32.03","CPU:Radiation albedo stand CR1000.CR1","36301","Table207"
"TIMESTAMP","RECORD","GLOB_fix_Avg","SW_fix_Avg","LWout_fix_Avg","T_CG4in_Avg(1)","T_CH1_Avg","GLOB_fix_Max","SW_fix_Max","LWout_fix_Max","GLOB_fix_Min","SW_fix_Min","LWout_fix_Min","GLOB_fix_Std","SW_fix_Std","LWout_fix_Std","T_Logger"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Min","Min","Min","Std","Std","Std","Smp"
"2019-03-26 04:03:00",209742,-0.011,-0.01,-0.207,"NAN","NAN",-0.007,-0.01,-0.204,-0.013,-0.013,-0.207,0.002,0.001,0.001,0
"2019-03-26 04:04:00",209743,-0.011,-0.01,-0.208,"NAN","NAN",-0.007,-0.01,-0.207,-0.013,-0.01,-0.211,0.002,0,0.001,0
"2019-03-26 04:05:00",209744,-0.012,-0.01,-0.208,"NAN","NAN",-0.01,-0.01,-0.207,-0.013,-0.01,-0.211,0.002,0,0.002,0
"2019-03-26 04:06:00",209745,-0.013,-0.01,-0.208,"NAN","NAN",-0.01,-0.01,-0.207,-0.013,-0.01,-0.211,0.001,0,0.001,0
"2019-03-26 04:07:00",209746,-0.013,-0.01,-0.207,"NAN","NAN",-0.013,-0.01,-0.207,-0.013,-0.01,-0.207,0,0,0,0
"2019-03-26 04:08:00",209747,-0.013,-0.01,-0.207,"NAN","NAN",-0.01,-0.01,-0.207,-0.013,-0.01,-0.207,0.001,0,0,0
"2019-03-26 04:09:00",209748,-0.013,-0.01,-0.207,"NAN","NAN",-0.01,-0.01,-0.207,-0.013,-0.01,-0.207,0.001,0,0,0
"2019-03-26 04:10:00",209749,-0.012,-0.01,-0.205,"NAN","NAN",-0.01,-0.01,-0.201,-0.013,-0.01,-0.207,0.002,0,0.003,0
"2019-03-26 04:11:00",209750,-0.011,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.201,-0.013,-0.01,-0.201,0.002,0,0,0
"2019-03-26 04:12:00",209751,-0.01,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.201,-0.013,-0.01,-0.201,0.001,0,0,0
"2019-03-26 04:13:00",209752,-0.008,-0.01,-0.2,"NAN","NAN",-0.007,-0.01,-0.194,-0.01,-0.01,-0.201,0.002,0,0.002,0
"2019-03-26 04:14:00",209753,-0.007,-0.01,-0.196,"NAN","NAN",-0.007,-0.01,-0.194,-0.01,-0.01,-0.201,0.001,0,0.002,0
"2019-03-26 04:15:00",209754,-0.007,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.197,-0.007,-0.01,-0.201,0,0,0.001,0
"2019-03-26 04:16:00",209755,-0.007,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.201,0,0,0,0
"2019-03-26 04:17:00",209756,-0.007,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.201,0,0,0,0
"2019-03-26 04:18:00",209757,-0.007,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.201,0,0,0,0
"2019-03-26 04:19:00",209758,-0.007,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.201,0,0,0,0
"2019-03-26 04:20:00",209759,-0.007,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.201,0,0,0,0
"2019-03-26 04:21:00",209760,-0.007,-0.01,-0.201,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.201,0,0,0,0
"2019-03-26 04:22:00",209761,-0.007,-0.01,-0.203,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.207,0,0,0.002,0
"2019-03-26 04:23:00",209762,-0.007,-0.01,-0.203,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.207,0,0,0.002,0
"2019-03-26 04:24:00",209763,-0.007,-0.01,-0.204,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.207,0,0,0.002,0
"2019-03-26 04:25:00",209764,-0.007,-0.01,-0.206,"NAN","NAN",-0.007,-0.01,-0.201,-0.007,-0.01,-0.207,0,0,0.002,0
"2019-03-26 04:26:00",209765,-0.007,-0.01,-0.207,"NAN","NAN",-0.007,-0.01,-0.204,-0.007,-0.01,-0.207,0,0,0.001,0
"2019-03-26 04:27:00",209766,-0.007,-0.01,-0.207,"NAN","NAN",-0.007,-0.01,-0.207,-0.007,-0.01,-0.207,0,0,0,0
"2019-03-26 04:28:00",209767,-0.007,-0.01,-0.207,"NAN","NAN",-0.007,-0.01,-0.207,-0.007,-0.01,-0.207,0,0,0,0
"2019-03-26 04:29:00",209768,-0.007,-0.01,-0.207,"NAN","NAN",-0.007,-0.01,-0.207,-0.007,-0.01,-0.207,0,0,0,0
"2019-03-26 04:30:00",209769,-0.007,-0.01,-0.207,"NAN","NAN",-0.007,-0.007,-0.207,-0.007,-0.01,-0.207,0,0.001,0,0
"2019-03-26 04:31:00",209770,-0.007,-0.008,-0.209,"NAN","NAN",-0.007,-0.007,-0.207,-0.007,-0.01,-0.214,0,0.002,0.002,0
"2019-03-26 04:32:00",209771,-0.007,-0.007,-0.213,"NAN","NAN",-0.007,-0.007,-0.207,-0.007,-0.007,-0.214,0,0,0.002,0
"2019-03-26 04:33:00",209772,-0.007,-0.007,-0.214,"NAN","NAN",-0.007,-0.007,-0.214,-0.007,-0.007,-0.214,0,0,0,0
"2019-03-26 04:34:00",209773,-0.007,-0.005,-0.214,"NAN","NAN",-0.007,-0.003,-0.214,-0.007,-0.007,-0.214,0,0.002,0,0
"2019-03-26 04:35:00",209774,-0.007,-0.003,-0.214,"NAN","NAN",-0.007,-0.003,-0.214,-0.007,-0.003,-0.214,0,0,0,0
"2019-03-26 04:36:00",209775,-0.007,-0.003,-0.214,"NAN","NAN",-0.007,-0.003,-0.214,-0.007,-0.003,-0.214,0,0,0,0
"2019-03-26 04:37:00",209776,-0.007,-0.003,-0.214,"NAN","NAN",-0.007,-0.003,-0.214,-0.007,-0.003,-0.214,0,0,0,0
"2019-03-26 04:38:00",209777,-0.007,-0.003,-0.214,"NAN","NAN",-0.007,-0.003,-0.214,-0.007,-0.003,-0.214,0,0,0,0
"2019-03-26 04:39:00",209778,-0.007,-0.003,-0.214,"NAN","NAN",-0.007,-0.003,-0.214,-0.007,-0.003,-0.214,0,0,0,0
"2019-03-26 04:40:00",209779,-0.007,-0.002,-0.214,"NAN","NAN",-0.007,0,-0.214,-0.007,-0.003,-0.214,0,0.002,0,0
"2019-03-26 04:41:00",209780,-0.007,0,-0.213,"NAN","NAN",-0.007,0,-0.211,-0.007,0,-0.214,0,0,0.002,0
"2019-03-26 04:42:00",209781,-0.007,0.001,-0.208,"NAN","NAN",-0.007,0.003,-0.207,-0.007,0,-0.211,0,0.002,0.001,0
"2019-03-26 04:43:00",209782,-0.007,0.003,-0.21,"NAN","NAN",-0.007,0.003,-0.207,-0.007,0.003,-0.211,0,0,0.001,0
"2019-03-26 04:44:00",209783,-0.007,0.003,-0.211,"NAN","NAN",-0.007,0.003,-0.211,-0.007,0.003,-0.214,0,0,0.001,0
"2019-03-26 04:45:00",209784,-0.007,0.006,-0.208,"NAN","NAN",-0.007,0.007,-0.207,-0.007,0.003,-0.211,0,0.002,0.001,0
"2019-03-26 04:46:00",209785,-0.007,0.007,-0.207,"NAN","NAN",-0.007,0.01,-0.207,-0.007,0.007,-0.207,0,0.001,0,0
"2019-03-26 04:47:00",209786,-0.007,0.01,-0.207,"NAN","NAN",-0.007,0.01,-0.207,-0.007,0.007,-0.207,0,0.001,0,0
"2019-03-26 04:48:00",209787,-0.007,0.01,-0.207,"NAN","NAN",-0.007,0.01,-0.207,-0.007,0.01,-0.207,0,0,0,0
"2019-03-26 04:49:00",209788,-0.007,0.01,-0.207,"NAN","NAN",-0.007,0.01,-0.207,-0.007,0.01,-0.207,0,0,0,0
"2019-03-26 04:50:00",209789,-0.007,0.01,-0.207,"NAN","NAN",-0.007,0.01,-0.207,-0.007,0.01,-0.207,0,0,0,0
"2019-03-26 04:51:00",209790,-0.007,0.011,-0.207,"NAN","NAN",-0.007,0.013,-0.207,-0.007,0.01,-0.207,0,0.002,0,0
"2019-03-26 04:52:00",209791,-0.007,0.013,-0.207,"NAN","NAN",-0.007,0.013,-0.207,-0.007,0.013,-0.207,0,0,0,0
"2019-03-26 04:53:00",209792,-0.007,0.013,-0.207,"NAN","NAN",-0.007,0.013,-0.207,-0.007,0.013,-0.207,0,0,0,0
"2019-03-26 04:54:00",209793,-0.006,0.013,-0.207,"NAN","NAN",-0.003,0.013,-0.207,-0.007,0.013,-0.207,0.001,0,0,0
"2019-03-26 04:55:00",209794,-0.003,0.013,-0.203,"NAN","NAN",0,0.013,-0.201,-0.007,0.013,-0.207,0.002,0,0.003,0
"2019-03-26 04:56:00",209795,0,0.013,-0.201,"NAN","NAN",0,0.013,-0.201,-0.003,0.013,-0.201,0.001,0,0,0
"2019-03-26 04:57:00",209796,0,0.013,-0.203,"NAN","NAN",0,0.013,-0.201,0,0.013,-0.207,0,0,0.002,0
"2019-03-26 04:58:00",209797,0,0.013,-0.205,"NAN","NAN",0,0.013,-0.204,0,0.013,-0.207,0,0,0.002,0
"2019-03-26 04:59:00",209798,0,0.013,-0.203,"NAN","NAN",0,0.013,-0.201,0,0.013,-0.204,0,0,0.002,0
"2019-03-26 05:00:00",209799,0,0.014,-0.204,"NAN","NAN",0,0.017,-0.201,0,0.013,-0.207,0,0.001,0.001,0
"2019-03-26 05:01:00",209800,0,0.016,-0.204,"NAN","NAN",0,0.017,-0.201,0,0.013,-0.207,0,0.001,0.002,0
"2019-03-26 05:02:00",209801,0,0.017,-0.207,"NAN","NAN",0,0.017,-0.204,0,0.017,-0.207,0,0,0.001,0
"2019-03-26 05:03:00",209802,0,0.017,-0.207,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.207,0,0,0,0
"2019-03-26 05:04:00",209803,0,0.017,-0.207,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.207,0,0,0,0
"2019-03-26 05:05:00",209804,0,0.017,-0.207,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.207,0,0,0,0
"2019-03-26 05:06:00",209805,0,0.017,-0.207,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.207,0,0,0,0
"2019-03-26 05:07:00",209806,0,0.017,-0.208,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.211,0,0,0.001,0
"2019-03-26 05:08:00",209807,0,0.017,-0.211,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.214,0,0,0.002,0
"2019-03-26 05:09:00",209808,0,0.017,-0.214,"NAN","NAN",0,0.017,-0.211,0,0.017,-0.214,0,0,0.001,0
"2019-03-26 05:10:00",209809,0,0.017,-0.214,"NAN","NAN",0,0.017,-0.214,0,0.017,-0.214,0,0,0,0
"2019-03-26 05:11:00",209810,0,0.017,-0.214,"NAN","NAN",0,0.017,-0.214,0,0.017,-0.214,0,0,0,0
"2019-03-26 05:12:00",209811,0,0.017,-0.214,"NAN","NAN",0,0.017,-0.214,0,0.017,-0.214,0,0,0,0
"2019-03-26 05:13:00",209812,0,0.017,-0.214,"NAN","NAN",0,0.017,-0.214,0,0.017,-0.214,0,0,0,0
"2019-03-26 05:14:00",209813,0,0.017,-0.214,"NAN","NAN",0,0.017,-0.214,0,0.017,-0.214,0,0,0,0
"2019-03-26 05:15:00",209814,0,0.017,-0.214,"NAN","NAN",0,0.017,-0.214,0,0.017,-0.214,0,0,0,0
"2019-03-26 05:16:00",209815,0,0.017,-0.214,"NAN","NAN",0,0.017,-0.214,0,0.017,-0.214,0,0,0,0
"2019-03-26 05:17:00",209816,0,0.017,-0.211,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.214,0,0,0.002,0
"2019-03-26 05:18:00",209817,0,0.017,-0.207,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.207,0,0,0,0
"2019-03-26 05:19:00",209818,0,0.017,-0.207,"NAN","NAN",0,0.017,-0.207,0,0.017,-0.207,0,0,0,0
"2019-03-26 05:20:00",209819,0,0.017,-0.203,"NAN","NAN",0,0.017,-0.201,0,0.017,-0.207,0,0,0.002,0
"2019-03-26 05:21:00",209820,0,0.017,-0.201,"NAN","NAN",0,0.017,-0.201,0,0.017,-0.201,0,0,0,0
"2019-03-26 05:22:00",209821,0,0.017,-0.196,"NAN","NAN",0,0.017,-0.194,0,0.017,-0.201,0,0,0.002,0
"2019-03-26 05:23:00",209822,0,0.017,-0.194,"NAN","NAN",0,0.017,-0.187,0,0.017,-0.194,0,0,0.001,0
"2019-03-26 05:24:00",209823,0,0.016,-0.187,"NAN","NAN",0,0.017,-0.187,0,0.013,-0.191,0,0.002,0.001,0
"2019-03-26 05:25:00",209824,0,0.013,-0.187,"NAN","NAN",0,0.013,-0.187,0,0.013,-0.187,0,0,0,0
"2019-03-26 05:26:00",209825,0,0.013,-0.182,"NAN","NAN",0,0.013,-0.181,0,0.013,-0.184,0,0,0.001,0
"2019-03-26 05:27:00",209826,0,0.013,-0.181,"NAN","NAN",0,0.013,-0.181,0,0.013,-0.181,0,0,0,0
"2019-03-26 05:28:00",209827,0,0.013,-0.181,"NAN","NAN",0,0.013,-0.181,0,0.013,-0.181,0,0,0,0
"2019-03-26 05:29:00",209828,0,0.013,-0.182,"NAN","NAN",0,0.013,-0.181,0,0.013,-0.184,0,0,0.002,0
"2019-03-26 05:30:00",209829,0,0.013,-0.187,"NAN","NAN",0,0.013,-0.184,0,0.01,-0.187,0,0.001,0.001,0
"2019-03-26 05:31:00",209830,0,0.012,-0.187,"NAN","NAN",0,0.013,-0.187,0,0.01,-0.187,0,0.002,0,0
"2019-03-26 05:32:00",209831,0,0.01,-0.187,"NAN","NAN",0,0.013,-0.187,0,0.01,-0.187,0,0.001,0,0
"2019-03-26 05:33:00",209832,0,0.01,-0.189,"NAN","NAN",0,0.01,-0.187,0,0.01,-0.194,0,0,0.002,0
"2019-03-26 05:34:00",209833,0,0.01,-0.193,"NAN","NAN",0,0.01,-0.191,0,0.01,-0.194,0,0,0.001,0
"2019-03-26 05:35:00",209834,0,0.01,-0.194,"NAN","NAN",0,0.01,-0.194,0,0.01,-0.194,0,0,0,0
"2019-03-26 05:36:00",209835,0,0.01,-0.195,"NAN","NAN",0,0.01,-0.194,0,0.01,-0.197,0,0,0.001,0
"2019-03-26 05:37:00",209836,0,0.01,-0.199,"NAN","NAN",0,0.01,-0.194,0,0.01,-0.201,0,0,0.002,0
"2019-03-26 05:38:00",209837,0,0.007,-0.201,"NAN","NAN",0,0.01,-0.201,0,0.007,-0.201,0,0.001,0,0
"2019-03-26 05:39:00",209838,0,0.007,-0.201,"NAN","NAN",0,0.007,-0.201,0,0.007,-0.201,0,0,0,0
"2019-03-26 05:40:00",209839,0,0.007,-0.203,"NAN","NAN",0,0.007,-0.201,0,0.007,-0.207,0,0,0.003,0
"2019-03-26 05:41:00",209840,0,0.007,-0.207,"NAN","NAN",0,0.007,-0.207,0,0.007,-0.207,0,0,0,0
"2019-03-26 05:42:00",209841,0,0.007,-0.207,"NAN","NAN",0,0.007,-0.207,0,0.007,-0.207,0,0,0,0
"2019-03-26 05:43:00",209842,0,0.007,-0.207,"NAN","NAN",0,0.007,-0.207,0,0.007,-0.207,0,0,0,0
"2019-03-26 05:44:00",209843,0,0.007,-0.207,"NAN","NAN",0,0.007,-0.207,0,0.007,-0.207,0,0,0,0
"2019-03-26 05:45:00",209844,0,0.007,-0.207,"NAN","NAN",0,0.007,-0.207,0,0.007,-0.207,0,0,0,0
"2019-03-26 05:46:00",209845,0,0.007,-0.207,"NAN","NAN",0,0.007,-0.204,0,0.007,-0.207,0,0,0.001,0
"2019-03-26 05:47:00",209846,0,0.004,-0.203,"NAN","NAN",0,0.007,-0.201,0,0.003,-0.207,0,0.002,0.002,0
"2019-03-26 05:48:00",209847,0,0.003,-0.201,"NAN","NAN",0,0.003,-0.201,0,0.003,-0.201,0,0,0,0
"2019-03-26 05:49:00",209848,0,0.003,-0.201,"NAN","NAN",0,0.003,-0.201,0,0.003,-0.201,0,0,0,0
"2019-03-26 05:50:00",209849,0,0.003,-0.198,"NAN","NAN",0,0.003,-0.194,0,0.003,-0.201,0,0,0.003,0
"2019-03-26 05:51:00",209850,0,0.003,-0.194,"NAN","NAN",0,0.003,-0.194,0,0.003,-0.194,0,0,0,0
"2019-03-26 05:52:00",209851,0,0.003,-0.194,"NAN","NAN",0,0.003,-0.194,0,0,-0.194,0,0.001,0,0
"2019-03-26 05:53:00",209852,0,0.002,-0.192,"NAN","NAN",0,0.003,-0.187,0,0,-0.194,0,0.002,0.002,0
"2019-03-26 05:54:00",209853,0,0.001,-0.188,"NAN","NAN",0,0.003,-0.187,0,0,-0.194,0,0.001,0.001,0
"2019-03-26 05:55:00",209854,0,0.001,-0.187,"NAN","NAN",0,0.003,-0.187,0,0,-0.187,0,0.002,0,0
"2019-03-26 05:56:00",209855,0,0,-0.187,"NAN","NAN",0,0.003,-0.187,0,0,-0.187,0,0.001,0,0
"2019-03-26 05:57:00",209856,0,0.001,-0.182,"NAN","NAN",0,0.003,-0.181,0,0,-0.187,0,0.001,0.002,0
"2019-03-26 05:58:00",209857,0,0,-0.181,"NAN","NAN",0,0.003,-0.181,0,0,-0.181,0,0.001,0,0
"2019-03-26 05:59:00",209858,0,0,-0.178,"NAN","NAN",0,0,-0.174,0,0,-0.181,0,0,0.003,0
"2019-03-26 06:00:00",209859,0,0,-0.174,"NAN","NAN",0,0,-0.174,0,0,-0.174,0,0,0,0
"2019-03-26 06:01:00",209860,0,0,-0.173,"NAN","NAN",0,0,-0.167,0,0,-0.174,0,0,0.002,0
"2019-03-26 06:02:00",209861,0,0,-0.171,"NAN","NAN",0,0,-0.167,0,0,-0.174,0,0,0.003,0
"2019-03-26 06:03:00",209862,0,0,-0.167,"NAN","NAN",0,0,-0.167,0,0,-0.167,0,0,0,0
"2019-03-26 06:04:00",209863,0,0,-0.167,"NAN","NAN",0,0,-0.167,0,0,-0.167,0,0,0,0
"2019-03-26 06:05:00",209864,0,0,-0.167,"NAN","NAN",0,0,-0.167,0,0,-0.171,0,0,0.001,0
"2019-03-26 06:06:00",209865,0,0,-0.171,"NAN","NAN",0,0,-0.167,0,0,-0.174,0,0,0.003,0
"2019-03-26 06:07:00",209866,0,0,-0.174,"NAN","NAN",0,0,-0.174,0,0,-0.174,0,0,0,0
"2019-03-26 06:08:00",209867,0,0,-0.174,"NAN","NAN",0,0,-0.174,0,-0.003,-0.174,0,0.001,0,0
"2019-03-26 06:09:00",209868,0,-0.003,-0.174,"NAN","NAN",0,0,-0.174,0,-0.003,-0.174,0,0.001,0,0
"2019-03-26 06:10:00",209869,0,-0.003,-0.177,"NAN","NAN",0,-0.003,-0.174,0,-0.003,-0.181,0,0,0.003,0
"2019-03-26 06:11:00",209870,0,-0.003,-0.181,"NAN","NAN",0,-0.003,-0.181,0,-0.003,-0.181,0,0,0,0
"2019-03-26 06:12:00",209871,0,-0.003,-0.181,"NAN","NAN",0,0,-0.181,0,-0.003,-0.181,0,0.001,0,0
"2019-03-26 06:13:00",209872,0,-0.003,-0.181,"NAN","NAN",0,0,-0.181,0,-0.003,-0.181,0,0.001,0,0
"2019-03-26 06:14:00",209873,0,-0.003,-0.181,"NAN","NAN",0,0,-0.181,0,-0.003,-0.181,0,0.001,0,0
"2019-03-26 06:15:00",209874,0,-0.001,-0.181,"NAN","NAN",0,0,-0.181,0,-0.003,-0.181,0,0.002,0,0
"2019-03-26 06:16:00",209875,0,-0.002,-0.181,"NAN","NAN",0,0,-0.181,0,-0.003,-0.181,0,0.002,0,0
"2019-03-26 06:17:00",209876,0,-0.002,-0.182,"NAN","NAN",0,0,-0.181,0,-0.003,-0.187,0,0.002,0.002,0
"2019-03-26 06:18:00",209877,0,-0.003,-0.185,"NAN","NAN",0,0,-0.181,0,-0.003,-0.187,0,0.001,0.003,0
"2019-03-26 06:19:00",209878,0,-0.003,-0.187,"NAN","NAN",0,-0.003,-0.187,0,-0.003,-0.187,0,0,0,0
"2019-03-26 06:20:00",209879,0,-0.003,-0.187,"NAN","NAN",0,-0.003,-0.187,0,-0.003,-0.187,0,0,0,0
"2019-03-26 06:21:00",209880,0,-0.003,-0.187,"NAN","NAN",0,-0.003,-0.187,0,-0.003,-0.187,0,0,0,0
"2019-03-26 06:22:00",209881,0,-0.003,-0.187,"NAN","NAN",0,-0.003,-0.187,0,-0.003,-0.187,0,0,0,0
"2019-03-26 06:23:00",209882,0,-0.003,-0.187,"NAN","NAN",0,-0.003,-0.187,0,-0.003,-0.187,0,0,0,0
"2019-03-26 06:24:00",209883,0,-0.003,-0.187,"NAN","NAN",0,-0.003,-0.187,0,-0.003,-0.187,0,0,0,0
"2019-03-26 06:25:00",209884,0,-0.003,-0.192,"NAN","NAN",0,-0.003,-0.187,0,-0.003,-0.194,0,0,0.003,0
"2019-03-26 06:26:00",209885,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:27:00",209886,0,-0.001,-0.194,"NAN","NAN",0,0,-0.194,0,-0.003,-0.194,0,0.001,0,0
"2019-03-26 06:28:00",209887,0,0,-0.194,"NAN","NAN",0,0,-0.194,0,0,-0.194,0,0,0,0
"2019-03-26 06:29:00",209888,0,0,-0.194,"NAN","NAN",0,0,-0.194,0,0,-0.194,0,0,0,0
"2019-03-26 06:30:00",209889,0,0,-0.194,"NAN","NAN",0,0,-0.194,0,0,-0.194,0,0,0,0
"2019-03-26 06:31:00",209890,0,0,-0.194,"NAN","NAN",0,0,-0.194,0,0,-0.197,0,0,0.001,0
"2019-03-26 06:32:00",209891,0,0,-0.194,"NAN","NAN",0,0,-0.194,0,0,-0.194,0,0,0,0
"2019-03-26 06:33:00",209892,0,0,-0.194,"NAN","NAN",0,0,-0.194,0,0,-0.194,0,0,0,0
"2019-03-26 06:34:00",209893,0,0,-0.194,"NAN","NAN",0,0,-0.194,0,0,-0.194,0,0,0,0
"2019-03-26 06:35:00",209894,0,0,-0.194,"NAN","NAN",0,0,-0.194,0,-0.003,-0.194,0,0.001,0,0
"2019-03-26 06:36:00",209895,0,-0.003,-0.194,"NAN","NAN",0,0,-0.194,0,-0.003,-0.194,0,0.001,0,0
"2019-03-26 06:37:00",209896,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:38:00",209897,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:39:00",209898,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:40:00",209899,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:41:00",209900,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:42:00",209901,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:43:00",209902,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:44:00",209903,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:45:00",209904,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:46:00",209905,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:47:00",209906,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:48:00",209907,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:49:00",209908,0,-0.003,-0.194,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.194,0,0,0,0
"2019-03-26 06:50:00",209909,0,-0.003,-0.198,"NAN","NAN",0,-0.003,-0.194,0,-0.003,-0.201,0,0,0.003,0
"2019-03-26 06:51:00",209910,0,-0.003,-0.201,"NAN","NAN",0,-0.003,-0.201,0,-0.003,-0.201,0,0,0,0
"2019-03-26 06:52:00",209911,0,-0.003,-0.204,"NAN","NAN",0,-0.003,-0.201,0,-0.003,-0.207,0,0,0.003,0
"2019-03-26 06:53:00",209912,0,-0.003,-0.207,"NAN","NAN",0,-0.003,-0.207,0,-0.003,-0.207,0,0,0,0
"2019-03-26 06:54:00",209913,0,-0.003,-0.208,"NAN","NAN",0,-0.003,-0.207,0,-0.003,-0.214,0,0,0.002,0
"2019-03-26 06:55:00",209914,0,-0.003,-0.214,"NAN","NAN",0,-0.003,-0.207,0,-0.003,-0.214,0,0,0.002,0
"2019-03-26 06:56:00",209915,0,-0.003,-0.214,"NAN","NAN",0,-0.003,-0.214,0,-0.003,-0.214,0,0,0,0
"2019-03-26 06:57:00",209916,0,-0.003,-0.214,"NAN","NAN",0,-0.003,-0.214,0,-0.003,-0.214,0,0,0,0
"2019-03-26 06:58:00",209917,0,-0.003,-0.214,"NAN","NAN",0,-0.003,-0.214,0,-0.003,-0.214,0,0,0,0
"2019-03-26 06:59:00",209918,0,-0.003,-0.214,"NAN","NAN",0,-0.003,-0.214,0,-0.003,-0.214,0,0,0,0
"2019-03-26 07:00:00",209919,0,-0.003,-0.216,"NAN","NAN",0,-0.003,-0.214,0,-0.003,-0.221,0,0,0.003,0
"2019-03-26 07:01:00",209920,0,-0.003,-0.217,"NAN","NAN",0,-0.003,-0.214,0,-0.003,-0.221,0,0,0.002,0
"2019-03-26 07:02:00",209921,0,-0.003,-0.216,"NAN","NAN",0,-0.003,-0.214,0,-0.003,-0.221,0,0,0.002,0
"2019-03-26 07:03:00",209922,0,-0.003,-0.214,"NAN","NAN",0,-0.003,-0.214,0,-0.007,-0.214,0,0.001,0,0
"2019-03-26 07:04:00",209923,0,-0.005,-0.214,"NAN","NAN",0,-0.003,-0.214,0,-0.007,-0.214,0,0.002,0,0
"2019-03-26 07:05:00",209924,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,0,-0.007,-0.214,0,0,0,0
"2019-03-26 07:06:00",209925,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,0,-0.007,-0.214,0,0,0,0
"2019-03-26 07:07:00",209926,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,0,-0.007,-0.214,0,0,0,0
"2019-03-26 07:08:00",209927,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,-0.003,-0.007,-0.214,0.001,0,0,0
"2019-03-26 07:09:00",209928,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,-0.003,-0.007,-0.214,0.001,0,0,0
"2019-03-26 07:10:00",209929,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,-0.003,-0.007,-0.214,0.001,0,0,0
"2019-03-26 07:11:00",209930,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,-0.003,-0.007,-0.214,0.001,0,0,0
"2019-03-26 07:12:00",209931,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,-0.003,-0.007,-0.214,0.001,0,0,0
"2019-03-26 07:13:00",209932,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,-0.003,-0.007,-0.214,0.001,0,0,0
