"TOA5","CR1000_AlbedoStand","CR1000","77558","CR1000.Std.32.03","CPU:Radiation albedo stand CR1000.CR1","36301","Table207"
"TIMESTAMP","RECORD","GLOB_fix_Avg","SW_fix_Avg","LWout_fix_Avg","T_CG4in_Avg","T_CH1_Avg","GLOB_fix_Max","SW_fix_Max","LWout_fix_Max","GLOB_fix_Min","SW_fix_Min","LWout_fix_Min","GLOB_fix_Std","SW_fix_Std","LWout_fix_Std","T_Logger"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Min","Min","Min","Std","Std","Std","Smp"
"2018-12-27 02:47:00",130432,0.014,-0.03,-0.137,"NAN","NAN",0.017,-0.03,-0.137,0.013,-0.03,-0.137,0.001,0,0,0
"2018-12-27 02:48:00",130433,0.013,-0.03,-0.137,"NAN","NAN",0.013,-0.03,-0.137,0.013,-0.03,-0.14,0,0,0.001,0
"2018-12-27 02:49:00",130434,0.013,-0.03,-0.137,"NAN","NAN",0.013,-0.03,-0.137,0.013,-0.03,-0.137,0,0,0,0
"2018-12-27 02:50:00",130435,0.013,-0.03,-0.137,"NAN","NAN",0.013,-0.03,-0.137,0.013,-0.03,-0.137,0,0,0,0
"2018-12-27 02:51:00",130436,0.013,-0.03,-0.137,"NAN","NAN",0.013,-0.03,-0.137,0.013,-0.03,-0.137,0,0,0,0
"2018-12-27 02:52:00",130437,0.013,-0.03,-0.136,"NAN","NAN",0.013,-0.03,-0.134,0.013,-0.03,-0.137,0,0,0.002,0
"2018-12-27 02:53:00",130438,0.013,-0.03,-0.13,"NAN","NAN",0.013,-0.03,-0.13,0.013,-0.03,-0.13,0,0,0,0
"2018-12-27 02:54:00",130439,0.013,-0.03,-0.125,"NAN","NAN",0.013,-0.03,-0.124,0.013,-0.03,-0.13,0,0,0.002,0
"2018-12-27 02:55:00",130440,0.013,-0.029,-0.12,"NAN","NAN",0.013,-0.027,-0.117,0.013,-0.03,-0.124,0,0.002,0.003,0
"2018-12-27 02:56:00",130441,0.013,-0.027,-0.116,"NAN","NAN",0.013,-0.027,-0.114,0.013,-0.027,-0.117,0,0,0.002,0
"2018-12-27 02:57:00",130442,0.013,-0.027,-0.111,"NAN","NAN",0.013,-0.027,-0.11,0.013,-0.027,-0.114,0,0,0.002,0
"2018-12-27 02:58:00",130443,0.013,-0.027,-0.11,"NAN","NAN",0.013,-0.027,-0.11,0.013,-0.027,-0.11,0,0,0,0
"2018-12-27 02:59:00",130444,0.015,-0.027,-0.109,"NAN","NAN",0.017,-0.027,-0.107,0.013,-0.027,-0.11,0.002,0,0.002,0
"2018-12-27 03:00:00",130445,0.016,-0.026,-0.108,"NAN","NAN",0.017,-0.023,-0.107,0.013,-0.027,-0.11,0.001,0.001,0.002,0
"2018-12-27 03:01:00",130446,0.017,-0.024,-0.108,"NAN","NAN",0.017,-0.023,-0.107,0.013,-0.027,-0.11,0.001,0.001,0.002,0
"2018-12-27 03:02:00",130447,0.017,-0.023,-0.106,"NAN","NAN",0.017,-0.023,-0.104,0.017,-0.023,-0.107,0,0,0.001,0
"2018-12-27 03:03:00",130448,0.017,-0.023,-0.104,"NAN","NAN",0.017,-0.023,-0.104,0.017,-0.023,-0.107,0,0,0.001,0
"2018-12-27 03:04:00",130449,0.017,-0.023,-0.103,"NAN","NAN",0.017,-0.023,-0.1,0.017,-0.023,-0.104,0,0,0.001,0
"2018-12-27 03:05:00",130450,0.017,-0.023,-0.103,"NAN","NAN",0.017,-0.023,-0.1,0.017,-0.023,-0.104,0,0,0.001,0
"2018-12-27 03:06:00",130451,0.017,-0.023,-0.104,"NAN","NAN",0.017,-0.023,-0.104,0.017,-0.023,-0.104,0,0,0,0
"2018-12-27 03:07:00",130452,0.017,-0.023,-0.104,"NAN","NAN",0.017,-0.023,-0.104,0.017,-0.023,-0.104,0,0,0,0
"2018-12-27 03:08:00",130453,0.017,-0.023,-0.102,"NAN","NAN",0.017,-0.023,-0.097,0.017,-0.023,-0.104,0,0,0.002,0
"2018-12-27 03:09:00",130454,0.017,-0.023,-0.097,"NAN","NAN",0.017,-0.023,-0.097,0.017,-0.023,-0.097,0,0,0,0
"2018-12-27 03:10:00",130455,0.017,-0.023,-0.097,"NAN","NAN",0.017,-0.023,-0.097,0.017,-0.023,-0.097,0,0,0,0
"2018-12-27 03:11:00",130456,0.017,-0.023,-0.097,"NAN","NAN",0.017,-0.023,-0.097,0.017,-0.023,-0.097,0,0,0,0
"2018-12-27 03:12:00",130457,0.017,-0.023,-0.093,"NAN","NAN",0.017,-0.023,-0.09,0.017,-0.023,-0.097,0,0,0.002,0
"2018-12-27 03:13:00",130458,0.017,-0.023,-0.09,"NAN","NAN",0.017,-0.02,-0.09,0.017,-0.023,-0.09,0,0.001,0,0
"2018-12-27 03:14:00",130459,0.017,-0.023,-0.09,"NAN","NAN",0.017,-0.023,-0.09,0.017,-0.023,-0.094,0,0,0.001,0
"2018-12-27 03:15:00",130460,0.017,-0.022,-0.092,"NAN","NAN",0.017,-0.02,-0.09,0.017,-0.023,-0.094,0,0.002,0.002,0
"2018-12-27 03:16:00",130461,0.017,-0.021,-0.095,"NAN","NAN",0.017,-0.02,-0.094,0.017,-0.023,-0.097,0,0.001,0.002,0
"2018-12-27 03:17:00",130462,0.017,-0.02,-0.098,"NAN","NAN",0.017,-0.02,-0.097,0.017,-0.023,-0.104,0,0.001,0.002,0
"2018-12-27 03:18:00",130463,0.017,-0.02,-0.106,"NAN","NAN",0.017,-0.02,-0.104,0.017,-0.023,-0.11,0,0.001,0.003,0
"2018-12-27 03:19:00",130464,0.017,-0.023,-0.112,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.023,-0.117,0,0.001,0.002,0
"2018-12-27 03:20:00",130465,0.017,-0.023,-0.116,"NAN","NAN",0.017,-0.023,-0.114,0.017,-0.023,-0.117,0,0,0.002,0
"2018-12-27 03:21:00",130466,0.017,-0.023,-0.117,"NAN","NAN",0.017,-0.023,-0.117,0.017,-0.023,-0.117,0,0,0,0
"2018-12-27 03:22:00",130467,0.017,-0.023,-0.117,"NAN","NAN",0.017,-0.023,-0.117,0.013,-0.023,-0.12,0.001,0,0.001,0
"2018-12-27 03:23:00",130468,0.016,-0.023,-0.123,"NAN","NAN",0.017,-0.023,-0.117,0.013,-0.023,-0.124,0.001,0,0.002,0
"2018-12-27 03:24:00",130469,0.014,-0.023,-0.124,"NAN","NAN",0.017,-0.023,-0.124,0.013,-0.023,-0.124,0.001,0,0,0
"2018-12-27 03:25:00",130470,0.013,-0.023,-0.124,"NAN","NAN",0.017,-0.023,-0.124,0.013,-0.023,-0.124,0.001,0,0,0
"2018-12-27 03:26:00",130471,0.013,-0.023,-0.125,"NAN","NAN",0.017,-0.023,-0.124,0.013,-0.023,-0.127,0.001,0,0.002,0
"2018-12-27 03:27:00",130472,0.013,-0.023,-0.129,"NAN","NAN",0.013,-0.023,-0.127,0.013,-0.023,-0.13,0,0,0.002,0
"2018-12-27 03:28:00",130473,0.013,-0.023,-0.128,"NAN","NAN",0.013,-0.023,-0.124,0.013,-0.023,-0.13,0,0,0.002,0
"2018-12-27 03:29:00",130474,0.013,-0.023,-0.125,"NAN","NAN",0.013,-0.023,-0.124,0.013,-0.023,-0.127,0,0,0.002,0
"2018-12-27 03:30:00",130475,0.014,-0.023,-0.124,"NAN","NAN",0.017,-0.023,-0.124,0.013,-0.023,-0.124,0.001,0,0,0
"2018-12-27 03:31:00",130476,0.014,-0.023,-0.127,"NAN","NAN",0.017,-0.023,-0.124,0.013,-0.023,-0.13,0.001,0,0.003,0
"2018-12-27 03:32:00",130477,0.014,-0.024,-0.13,"NAN","NAN",0.017,-0.023,-0.13,0.013,-0.027,-0.134,0.001,0.001,0.001,0
"2018-12-27 03:33:00",130478,0.013,-0.024,-0.13,"NAN","NAN",0.013,-0.023,-0.13,0.013,-0.027,-0.13,0,0.001,0,0
"2018-12-27 03:34:00",130479,0.013,-0.025,-0.13,"NAN","NAN",0.017,-0.023,-0.124,0.013,-0.027,-0.13,0.001,0.002,0.002,0
"2018-12-27 03:35:00",130480,0.013,-0.024,-0.125,"NAN","NAN",0.017,-0.023,-0.124,0.013,-0.027,-0.127,0.001,0.001,0.002,0
"2018-12-27 03:36:00",130481,0.013,-0.023,-0.124,"NAN","NAN",0.013,-0.023,-0.124,0.013,-0.023,-0.127,0,0,0.001,0
"2018-12-27 03:37:00",130482,0.013,-0.023,-0.13,"NAN","NAN",0.013,-0.023,-0.127,0.013,-0.023,-0.13,0,0,0.001,0
"2018-12-27 03:38:00",130483,0.013,-0.023,-0.13,"NAN","NAN",0.013,-0.023,-0.13,0.013,-0.023,-0.134,0,0,0.001,0
"2018-12-27 03:39:00",130484,0.013,-0.023,-0.133,"NAN","NAN",0.013,-0.023,-0.13,0.013,-0.023,-0.134,0,0,0.001,0
"2018-12-27 03:40:00",130485,0.013,-0.023,-0.134,"NAN","NAN",0.013,-0.023,-0.13,0.013,-0.023,-0.137,0,0,0.001,0
"2018-12-27 03:41:00",130486,0.013,-0.023,-0.136,"NAN","NAN",0.013,-0.023,-0.134,0.013,-0.023,-0.137,0,0,0.001,0
"2018-12-27 03:42:00",130487,0.013,-0.023,-0.137,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.137,0,0,0,0
"2018-12-27 03:43:00",130488,0.013,-0.023,-0.137,"NAN","NAN",0.013,-0.023,-0.134,0.013,-0.023,-0.137,0,0,0.001,0
"2018-12-27 03:44:00",130489,0.013,-0.023,-0.137,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.137,0,0,0,0
"2018-12-27 03:45:00",130490,0.013,-0.023,-0.137,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.137,0,0,0,0
"2018-12-27 03:46:00",130491,0.013,-0.023,-0.137,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.137,0,0,0,0
"2018-12-27 03:47:00",130492,0.013,-0.023,-0.137,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.137,0,0,0,0
"2018-12-27 03:48:00",130493,0.013,-0.023,-0.137,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.137,0,0,0,0
"2018-12-27 03:49:00",130494,0.013,-0.023,-0.137,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.137,0,0,0,0
"2018-12-27 03:50:00",130495,0.013,-0.023,-0.139,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.144,0,0,0.002,0
"2018-12-27 03:51:00",130496,0.013,-0.023,-0.14,"NAN","NAN",0.013,-0.023,-0.137,0.013,-0.023,-0.144,0,0,0.001,0
"2018-12-27 03:52:00",130497,0.013,-0.023,-0.143,"NAN","NAN",0.013,-0.023,-0.14,0.013,-0.023,-0.144,0,0,0.002,0
"2018-12-27 03:53:00",130498,0.013,-0.021,-0.144,"NAN","NAN",0.013,-0.02,-0.144,0.013,-0.023,-0.144,0,0.001,0,0
"2018-12-27 03:54:00",130499,0.013,-0.02,-0.142,"NAN","NAN",0.013,-0.02,-0.14,0.013,-0.023,-0.144,0,0.001,0.002,0
"2018-12-27 03:55:00",130500,0.013,-0.02,-0.137,"NAN","NAN",0.013,-0.02,-0.137,0.013,-0.02,-0.14,0,0,0.001,0
"2018-12-27 03:56:00",130501,0.013,-0.02,-0.137,"NAN","NAN",0.013,-0.02,-0.137,0.013,-0.02,-0.137,0,0,0,0
"2018-12-27 03:57:00",130502,0.013,-0.02,-0.133,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.02,-0.137,0,0,0.003,0
"2018-12-27 03:58:00",130503,0.013,-0.02,-0.129,"NAN","NAN",0.013,-0.02,-0.124,0.013,-0.02,-0.13,0,0,0.002,0
"2018-12-27 03:59:00",130504,0.013,-0.02,-0.123,"NAN","NAN",0.013,-0.02,-0.12,0.013,-0.02,-0.124,0,0,0.001,0
"2018-12-27 04:00:00",130505,0.013,-0.02,-0.117,"NAN","NAN",0.013,-0.02,-0.117,0.013,-0.02,-0.12,0,0,0.001,0
"2018-12-27 04:01:00",130506,0.013,-0.02,-0.117,"NAN","NAN",0.013,-0.02,-0.117,0.013,-0.02,-0.117,0,0,0,0
"2018-12-27 04:02:00",130507,0.013,-0.02,-0.112,"NAN","NAN",0.013,-0.02,-0.11,0.013,-0.02,-0.117,0,0,0.003,0
"2018-12-27 04:03:00",130508,0.014,-0.02,-0.11,"NAN","NAN",0.017,-0.017,-0.11,0.013,-0.02,-0.11,0.001,0.001,0,0
"2018-12-27 04:04:00",130509,0.014,-0.017,-0.109,"NAN","NAN",0.017,-0.017,-0.107,0.013,-0.02,-0.11,0.001,0.001,0.002,0
"2018-12-27 04:05:00",130510,0.015,-0.017,-0.104,"NAN","NAN",0.017,-0.017,-0.104,0.013,-0.017,-0.107,0.002,0,0.001,0
"2018-12-27 04:06:00",130511,0.016,-0.017,-0.108,"NAN","NAN",0.017,-0.017,-0.104,0.013,-0.017,-0.11,0.001,0,0.002,0
"2018-12-27 04:07:00",130512,0.017,-0.017,-0.11,"NAN","NAN",0.017,-0.017,-0.11,0.013,-0.017,-0.11,0.001,0,0,0
"2018-12-27 04:08:00",130513,0.017,-0.017,-0.11,"NAN","NAN",0.017,-0.017,-0.11,0.017,-0.02,-0.11,0,0.001,0,0
"2018-12-27 04:09:00",130514,0.017,-0.017,-0.11,"NAN","NAN",0.017,-0.017,-0.11,0.017,-0.02,-0.11,0,0.001,0,0
"2018-12-27 04:10:00",130515,0.017,-0.019,-0.115,"NAN","NAN",0.017,-0.017,-0.11,0.017,-0.02,-0.117,0,0.001,0.002,0
"2018-12-27 04:11:00",130516,0.017,-0.02,-0.117,"NAN","NAN",0.017,-0.017,-0.117,0.017,-0.02,-0.117,0,0.001,0,0
"2018-12-27 04:12:00",130517,0.017,-0.02,-0.117,"NAN","NAN",0.017,-0.02,-0.117,0.013,-0.02,-0.117,0.001,0,0,0
"2018-12-27 04:13:00",130518,0.017,-0.02,-0.12,"NAN","NAN",0.017,-0.02,-0.117,0.017,-0.02,-0.124,0,0,0.003,0
"2018-12-27 04:14:00",130519,0.016,-0.02,-0.124,"NAN","NAN",0.017,-0.02,-0.124,0.013,-0.02,-0.124,0.001,0,0,0
"2018-12-27 04:15:00",130520,0.015,-0.02,-0.126,"NAN","NAN",0.017,-0.02,-0.124,0.013,-0.02,-0.13,0.002,0,0.002,0
"2018-12-27 04:16:00",130521,0.015,-0.02,-0.13,"NAN","NAN",0.017,-0.02,-0.13,0.013,-0.02,-0.13,0.002,0,0,0
"2018-12-27 04:17:00",130522,0.015,-0.02,-0.13,"NAN","NAN",0.017,-0.02,-0.127,0.013,-0.023,-0.13,0.002,0.001,0.001,0
"2018-12-27 04:18:00",130523,0.014,-0.021,-0.13,"NAN","NAN",0.017,-0.02,-0.13,0.013,-0.023,-0.13,0.001,0.002,0,0
"2018-12-27 04:19:00",130524,0.014,-0.021,-0.13,"NAN","NAN",0.017,-0.02,-0.13,0.013,-0.023,-0.13,0.001,0.001,0,0
"2018-12-27 04:20:00",130525,0.014,-0.02,-0.13,"NAN","NAN",0.017,-0.02,-0.13,0.013,-0.023,-0.13,0.001,0.001,0,0
"2018-12-27 04:21:00",130526,0.014,-0.02,-0.133,"NAN","NAN",0.017,-0.02,-0.13,0.013,-0.02,-0.134,0.001,0,0.001,0
"2018-12-27 04:22:00",130527,0.013,-0.02,-0.134,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.02,-0.137,0,0,0.002,0
"2018-12-27 04:23:00",130528,0.013,-0.021,-0.132,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.023,-0.134,0,0.001,0.002,0
"2018-12-27 04:24:00",130529,0.013,-0.023,-0.13,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.023,-0.13,0,0.001,0,0
"2018-12-27 04:25:00",130530,0.013,-0.023,-0.13,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.023,-0.13,0,0.001,0,0
"2018-12-27 04:26:00",130531,0.013,-0.021,-0.13,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.023,-0.13,0,0.002,0,0
"2018-12-27 04:27:00",130532,0.013,-0.02,-0.13,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.02,-0.13,0,0,0,0
"2018-12-27 04:28:00",130533,0.013,-0.02,-0.131,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.02,-0.134,0,0,0.001,0
"2018-12-27 04:29:00",130534,0.013,-0.02,-0.135,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.02,-0.137,0,0,0.003,0
"2018-12-27 04:30:00",130535,0.013,-0.02,-0.137,"NAN","NAN",0.013,-0.02,-0.134,0.013,-0.02,-0.137,0,0,0.001,0
"2018-12-27 04:31:00",130536,0.013,-0.02,-0.137,"NAN","NAN",0.013,-0.02,-0.137,0.013,-0.02,-0.137,0,0,0,0
"2018-12-27 04:32:00",130537,0.013,-0.019,-0.137,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.02,-0.14,0,0.001,0.001,0
"2018-12-27 04:33:00",130538,0.013,-0.017,-0.137,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.02,-0.14,0,0.001,0.001,0
"2018-12-27 04:34:00",130539,0.013,-0.017,-0.141,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.144,0,0,0.002,0
"2018-12-27 04:35:00",130540,0.013,-0.017,-0.14,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.144,0,0,0.001,0
"2018-12-27 04:36:00",130541,0.013,-0.017,-0.138,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.14,0,0,0.001,0
"2018-12-27 04:37:00",130542,0.013,-0.017,-0.14,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.144,0,0,0.002,0
"2018-12-27 04:38:00",130543,0.013,-0.017,-0.139,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.14,0,0,0.002,0
"2018-12-27 04:39:00",130544,0.013,-0.017,-0.141,"NAN","NAN",0.013,-0.017,-0.14,0.013,-0.017,-0.144,0,0,0.001,0
"2018-12-27 04:40:00",130545,0.013,-0.017,-0.141,"NAN","NAN",0.013,-0.017,-0.14,0.013,-0.017,-0.144,0,0,0.001,0
"2018-12-27 04:41:00",130546,0.013,-0.017,-0.14,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.14,0,0,0.001,0
"2018-12-27 04:42:00",130547,0.013,-0.017,-0.139,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.14,0,0,0.002,0
"2018-12-27 04:43:00",130548,0.013,-0.017,-0.139,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.14,0,0,0.002,0
"2018-12-27 04:44:00",130549,0.013,-0.017,-0.137,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.137,0,0,0,0
"2018-12-27 04:45:00",130550,0.013,-0.017,-0.137,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.137,0,0,0,0
"2018-12-27 04:46:00",130551,0.013,-0.017,-0.137,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.017,-0.137,0,0,0,0
"2018-12-27 04:47:00",130552,0.013,-0.018,-0.137,"NAN","NAN",0.013,-0.017,-0.137,0.013,-0.02,-0.137,0,0.002,0,0
"2018-12-27 04:48:00",130553,0.013,-0.02,-0.137,"NAN","NAN",0.013,-0.02,-0.137,0.013,-0.02,-0.137,0,0,0,0
"2018-12-27 04:49:00",130554,0.013,-0.02,-0.137,"NAN","NAN",0.013,-0.02,-0.137,0.013,-0.02,-0.137,0,0,0,0
"2018-12-27 04:50:00",130555,0.013,-0.02,-0.136,"NAN","NAN",0.013,-0.02,-0.134,0.013,-0.02,-0.137,0,0,0.001,0
"2018-12-27 04:51:00",130556,0.013,-0.02,-0.131,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.023,-0.134,0,0.001,0.001,0
"2018-12-27 04:52:00",130557,0.013,-0.02,-0.13,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.02,-0.13,0,0,0,0
"2018-12-27 04:53:00",130558,0.013,-0.02,-0.13,"NAN","NAN",0.013,-0.02,-0.13,0.013,-0.02,-0.13,0,0,0,0
"2018-12-27 04:54:00",130559,0.013,-0.02,-0.125,"NAN","NAN",0.013,-0.02,-0.124,0.013,-0.02,-0.13,0,0,0.002,0
"2018-12-27 04:55:00",130560,0.013,-0.02,-0.124,"NAN","NAN",0.013,-0.02,-0.124,0.013,-0.02,-0.124,0,0,0,0
"2018-12-27 04:56:00",130561,0.013,-0.02,-0.124,"NAN","NAN",0.013,-0.02,-0.12,0.013,-0.02,-0.124,0,0,0.001,0
"2018-12-27 04:57:00",130562,0.013,-0.02,-0.119,"NAN","NAN",0.017,-0.02,-0.117,0.013,-0.02,-0.124,0.001,0,0.002,0
"2018-12-27 04:58:00",130563,0.013,-0.02,-0.119,"NAN","NAN",0.013,-0.02,-0.117,0.013,-0.02,-0.12,0,0,0.002,0
"2018-12-27 04:59:00",130564,0.014,-0.02,-0.117,"NAN","NAN",0.017,-0.02,-0.117,0.013,-0.02,-0.117,0.001,0,0,0
"2018-12-27 05:00:00",130565,0.015,-0.02,-0.117,"NAN","NAN",0.017,-0.02,-0.117,0.013,-0.02,-0.117,0.002,0,0,0
"2018-12-27 05:01:00",130566,0.017,-0.02,-0.116,"NAN","NAN",0.017,-0.02,-0.11,0.013,-0.02,-0.117,0.001,0,0.002,0
"2018-12-27 05:02:00",130567,0.016,-0.02,-0.111,"NAN","NAN",0.017,-0.02,-0.11,0.013,-0.02,-0.114,0.001,0,0.001,0
"2018-12-27 05:03:00",130568,0.017,-0.022,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.013,-0.023,-0.11,0.001,0.002,0,0
"2018-12-27 05:04:00",130569,0.017,-0.022,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.023,-0.11,0,0.002,0,0
"2018-12-27 05:05:00",130570,0.017,-0.023,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.023,-0.11,0,0.001,0,0
"2018-12-27 05:06:00",130571,0.017,-0.021,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.023,-0.11,0,0.002,0,0
"2018-12-27 05:07:00",130572,0.017,-0.022,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.023,-0.11,0,0.002,0,0
"2018-12-27 05:08:00",130573,0.017,-0.021,-0.107,"NAN","NAN",0.017,-0.02,-0.104,0.017,-0.023,-0.11,0,0.002,0.002,0
"2018-12-27 05:09:00",130574,0.017,-0.022,-0.107,"NAN","NAN",0.017,-0.02,-0.104,0.017,-0.023,-0.11,0,0.002,0.001,0
"2018-12-27 05:10:00",130575,0.017,-0.02,-0.104,"NAN","NAN",0.017,-0.02,-0.104,0.017,-0.023,-0.107,0,0.001,0.001,0
"2018-12-27 05:11:00",130576,0.017,-0.02,-0.108,"NAN","NAN",0.017,-0.02,-0.104,0.017,-0.02,-0.11,0,0,0.003,0
"2018-12-27 05:12:00",130577,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.11,0,0,0,0
"2018-12-27 05:13:00",130578,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.11,0,0,0,0
"2018-12-27 05:14:00",130579,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.11,0,0,0,0
"2018-12-27 05:15:00",130580,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.11,0,0,0,0
"2018-12-27 05:16:00",130581,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.11,0,0,0,0
"2018-12-27 05:17:00",130582,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.11,0,0,0,0
"2018-12-27 05:18:00",130583,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.11,0,0,0,0
"2018-12-27 05:19:00",130584,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.114,0,0,0.001,0
"2018-12-27 05:20:00",130585,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.11,0.017,-0.02,-0.11,0,0,0,0
"2018-12-27 05:21:00",130586,0.017,-0.02,-0.11,"NAN","NAN",0.017,-0.02,-0.107,0.017,-0.02,-0.11,0,0,0.001,0
"2018-12-27 05:22:00",130587,0.017,-0.02,-0.104,"NAN","NAN",0.017,-0.02,-0.104,0.017,-0.02,-0.107,0,0,0.001,0
"2018-12-27 05:23:00",130588,0.017,-0.02,-0.104,"NAN","NAN",0.017,-0.017,-0.104,0.017,-0.02,-0.104,0,0.001,0,0
"2018-12-27 05:24:00",130589,0.017,-0.018,-0.1,"NAN","NAN",0.017,-0.017,-0.097,0.017,-0.02,-0.104,0,0.002,0.002,0
"2018-12-27 05:25:00",130590,0.017,-0.017,-0.097,"NAN","NAN",0.017,-0.017,-0.097,0.017,-0.017,-0.1,0,0,0.001,0
"2018-12-27 05:26:00",130591,0.017,-0.017,-0.096,"NAN","NAN",0.017,-0.017,-0.09,0.017,-0.017,-0.097,0,0,0.002,0
"2018-12-27 05:27:00",130592,0.017,-0.017,-0.09,"NAN","NAN",0.017,-0.017,-0.09,0.017,-0.017,-0.094,0,0,0.001,0
"2018-12-27 05:28:00",130593,0.017,-0.017,-0.09,"NAN","NAN",0.017,-0.013,-0.09,0.017,-0.017,-0.09,0,0.001,0,0
"2018-12-27 05:29:00",130594,0.017,-0.014,-0.09,"NAN","NAN",0.017,-0.013,-0.09,0.017,-0.017,-0.09,0,0.001,0,0
"2018-12-27 05:30:00",130595,0.017,-0.013,-0.09,"NAN","NAN",0.017,-0.013,-0.09,0.017,-0.013,-0.09,0,0,0,0
"2018-12-27 05:31:00",130596,0.017,-0.013,-0.091,"NAN","NAN",0.017,-0.013,-0.09,0.017,-0.013,-0.094,0,0,0.001,0
"2018-12-27 05:32:00",130597,0.017,-0.013,-0.097,"NAN","NAN",0.017,-0.013,-0.094,0.017,-0.013,-0.097,0,0,0.001,0
"2018-12-27 05:33:00",130598,0.017,-0.013,-0.097,"NAN","NAN",0.017,-0.013,-0.097,0.017,-0.017,-0.097,0,0.001,0,0
"2018-12-27 05:34:00",130599,0.017,-0.014,-0.097,"NAN","NAN",0.017,-0.013,-0.097,0.017,-0.017,-0.097,0,0.001,0,0
"2018-12-27 05:35:00",130600,0.017,-0.015,-0.097,"NAN","NAN",0.017,-0.013,-0.097,0.017,-0.017,-0.097,0,0.002,0,0
"2018-12-27 05:36:00",130601,0.017,-0.016,-0.097,"NAN","NAN",0.017,-0.013,-0.097,0.017,-0.017,-0.097,0,0.001,0,0
"2018-12-27 05:37:00",130602,0.017,-0.017,-0.097,"NAN","NAN",0.017,-0.013,-0.097,0.017,-0.017,-0.097,0,0.001,0,0
"2018-12-27 05:38:00",130603,0.017,-0.017,-0.098,"NAN","NAN",0.017,-0.017,-0.097,0.017,-0.017,-0.1,0,0,0.001,0
"2018-12-27 05:39:00",130604,0.017,-0.017,-0.103,"NAN","NAN",0.017,-0.017,-0.1,0.017,-0.017,-0.104,0,0,0.001,0
"2018-12-27 05:40:00",130605,0.017,-0.017,-0.104,"NAN","NAN",0.017,-0.017,-0.104,0.017,-0.017,-0.104,0,0,0,0
"2018-12-27 05:41:00",130606,0.017,-0.017,-0.104,"NAN","NAN",0.017,-0.017,-0.104,0.017,-0.017,-0.104,0,0,0,0
