"TOA5","77558","CR1000","77558","CR1000.Std.32.03","CPU:Radiation albedo stand CR1000.CR1","36301","Table207"
"TIMESTAMP","RECORD","GLOB_fix_Avg","SW_fix_Avg","LWout_fix_Avg","T_CG4in_Avg(1)","T_CH1_Avg","GLOB_fix_Max","SW_fix_Max","LWout_fix_Max","GLOB_fix_Min","SW_fix_Min","LWout_fix_Min","GLOB_fix_Std","SW_fix_Std","LWout_fix_Std","T_Logger"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Min","Min","Min","Std","Std","Std","Smp"
"2019-02-23 00:37:00",185347,0.013,-0.003,-0.131,"NAN","NAN",0.013,-0.003,-0.127,0.01,-0.003,-0.134,0.001,0,0.002,0
"2019-02-23 00:38:00",185348,0.012,-0.003,-0.134,"NAN","NAN",0.013,-0.003,-0.134,0.01,-0.003,-0.137,0.002,0,0.001,0
"2019-02-23 00:39:00",185349,0.01,-0.003,-0.137,"NAN","NAN",0.013,-0.003,-0.137,0.007,-0.003,-0.14,0.001,0,0.001,0
"2019-02-23 00:40:00",185350,0.008,-0.003,-0.139,"NAN","NAN",0.01,-0.003,-0.137,0.007,-0.003,-0.14,0.002,0,0.002,0
"2019-02-23 00:41:00",185351,0.007,-0.004,-0.14,"NAN","NAN",0.007,-0.003,-0.137,0.007,-0.007,-0.14,0,0.002,0.001,0
"2019-02-23 00:42:00",185352,0.007,-0.007,-0.14,"NAN","NAN",0.007,-0.003,-0.14,0.007,-0.007,-0.14,0,0.001,0,0
"2019-02-23 00:43:00",185353,0.007,-0.007,-0.14,"NAN","NAN",0.007,-0.007,-0.137,0.007,-0.01,-0.14,0,0.001,0.001,0
"2019-02-23 00:44:00",185354,0.007,-0.008,-0.137,"NAN","NAN",0.007,-0.007,-0.137,0.007,-0.01,-0.14,0,0.002,0.001,0
"2019-02-23 00:45:00",185355,0.007,-0.01,-0.14,"NAN","NAN",0.007,-0.007,-0.137,0.007,-0.01,-0.144,0,0.001,0.001,0
"2019-02-23 00:46:00",185356,0.007,-0.01,-0.143,"NAN","NAN",0.007,-0.01,-0.14,0.007,-0.01,-0.144,0,0,0.002,0
"2019-02-23 00:47:00",185357,0.007,-0.01,-0.142,"NAN","NAN",0.007,-0.01,-0.14,0.007,-0.01,-0.144,0,0,0.002,0
"2019-02-23 00:48:00",185358,0.007,-0.01,-0.144,"NAN","NAN",0.007,-0.01,-0.144,0.007,-0.01,-0.147,0,0,0.001,0
"2019-02-23 00:49:00",185359,0.007,-0.01,-0.147,"NAN","NAN",0.007,-0.007,-0.147,0.007,-0.01,-0.147,0,0.001,0,0
"2019-02-23 00:50:00",185360,0.007,-0.008,-0.149,"NAN","NAN",0.007,-0.007,-0.147,0.007,-0.01,-0.15,0,0.002,0.002,0
"2019-02-23 00:51:00",185361,0.007,-0.008,-0.153,"NAN","NAN",0.007,-0.007,-0.15,0.007,-0.01,-0.154,0,0.001,0.001,0
"2019-02-23 00:52:00",185362,0.007,-0.007,-0.158,"NAN","NAN",0.007,-0.007,-0.154,0.007,-0.01,-0.16,0,0.001,0.002,0
"2019-02-23 00:53:00",185363,0.007,-0.007,-0.161,"NAN","NAN",0.007,-0.007,-0.16,0.007,-0.007,-0.164,0,0,0.001,0
"2019-02-23 00:54:00",185364,0.007,-0.007,-0.16,"NAN","NAN",0.007,-0.007,-0.157,0.007,-0.007,-0.164,0,0,0.001,0
"2019-02-23 00:55:00",185365,0.007,-0.007,-0.157,"NAN","NAN",0.007,-0.003,-0.157,0.007,-0.007,-0.157,0,0.001,0,0
"2019-02-23 00:56:00",185366,0.007,-0.005,-0.157,"NAN","NAN",0.007,-0.003,-0.157,0.007,-0.007,-0.157,0,0.002,0,0
"2019-02-23 00:57:00",185367,0.007,-0.004,-0.161,"NAN","NAN",0.007,-0.003,-0.157,0.007,-0.007,-0.164,0,0.001,0.002,0
"2019-02-23 00:58:00",185368,0.007,-0.003,-0.168,"NAN","NAN",0.007,-0.003,-0.164,0.007,-0.003,-0.17,0,0,0.003,0
"2019-02-23 00:59:00",185369,0.007,-0.004,-0.176,"NAN","NAN",0.007,-0.003,-0.17,0.007,-0.007,-0.181,0,0.001,0.002,0
"2019-02-23 01:00:00",185370,0.007,-0.005,-0.181,"NAN","NAN",0.007,-0.003,-0.181,0.007,-0.007,-0.181,0,0.002,0,0
"2019-02-23 01:01:00",185371,0.007,-0.007,-0.183,"NAN","NAN",0.007,-0.007,-0.181,0.007,-0.007,-0.184,0,0,0.001,0
"2019-02-23 01:02:00",185372,0.007,-0.007,-0.184,"NAN","NAN",0.007,-0.007,-0.184,0.007,-0.007,-0.184,0,0,0,0
"2019-02-23 01:03:00",185373,0.007,-0.007,-0.187,"NAN","NAN",0.007,-0.007,-0.184,0.007,-0.01,-0.187,0,0.001,0.001,0
"2019-02-23 01:04:00",185374,0.007,-0.009,-0.187,"NAN","NAN",0.007,-0.007,-0.187,0.007,-0.01,-0.187,0,0.002,0,0
"2019-02-23 01:05:00",185375,0.007,-0.008,-0.187,"NAN","NAN",0.007,-0.007,-0.187,0.007,-0.01,-0.191,0,0.002,0.001,0
"2019-02-23 01:06:00",185376,0.007,-0.007,-0.187,"NAN","NAN",0.007,-0.007,-0.187,0.007,-0.007,-0.187,0,0,0,0
"2019-02-23 01:07:00",185377,0.007,-0.007,-0.187,"NAN","NAN",0.007,-0.007,-0.187,0.007,-0.007,-0.187,0,0,0,0
"2019-02-23 01:08:00",185378,0.007,-0.005,-0.187,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.007,-0.187,0,0.002,0,0
"2019-02-23 01:09:00",185379,0.007,-0.003,-0.187,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.187,0,0,0,0
"2019-02-23 01:10:00",185380,0.007,-0.003,-0.188,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.191,0,0,0.001,0
"2019-02-23 01:11:00",185381,0.007,-0.003,-0.188,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.191,0,0,0.001,0
"2019-02-23 01:12:00",185382,0.007,-0.003,-0.188,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.191,0,0,0.001,0
"2019-02-23 01:13:00",185383,0.007,-0.003,-0.188,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.191,0,0,0.001,0
"2019-02-23 01:14:00",185384,0.007,-0.003,-0.187,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.191,0,0,0.001,0
"2019-02-23 01:15:00",185385,0.007,-0.003,-0.187,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.191,0,0,0.001,0
"2019-02-23 01:16:00",185386,0.007,-0.003,-0.187,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.187,0,0,0,0
"2019-02-23 01:17:00",185387,0.007,-0.003,-0.189,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.191,0,0,0.002,0
"2019-02-23 01:18:00",185388,0.007,-0.003,-0.188,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.191,0,0,0.001,0
"2019-02-23 01:19:00",185389,0.007,-0.003,-0.187,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.187,0,0,0,0
"2019-02-23 01:20:00",185390,0.007,-0.003,-0.186,"NAN","NAN",0.007,-0.003,-0.184,0.007,-0.003,-0.187,0,0,0.001,0
"2019-02-23 01:21:00",185391,0.007,-0.003,-0.184,"NAN","NAN",0.007,-0.003,-0.184,0.007,-0.003,-0.184,0,0,0,0
"2019-02-23 01:22:00",185392,0.007,-0.003,-0.184,"NAN","NAN",0.007,-0.003,-0.184,0.007,-0.003,-0.184,0,0,0,0
"2019-02-23 01:23:00",185393,0.007,-0.003,-0.184,"NAN","NAN",0.007,-0.003,-0.181,0.007,-0.003,-0.184,0,0,0.001,0
"2019-02-23 01:24:00",185394,0.007,-0.003,-0.183,"NAN","NAN",0.007,-0.003,-0.181,0.007,-0.003,-0.184,0,0,0.002,0
"2019-02-23 01:25:00",185395,0.007,-0.003,-0.182,"NAN","NAN",0.007,-0.003,-0.181,0.007,-0.003,-0.184,0,0,0.002,0
"2019-02-23 01:26:00",185396,0.007,-0.003,-0.183,"NAN","NAN",0.007,-0.003,-0.181,0.007,-0.003,-0.184,0,0,0.001,0
"2019-02-23 01:27:00",185397,0.007,-0.003,-0.184,"NAN","NAN",0.007,-0.003,-0.184,0.007,-0.003,-0.187,0,0,0.001,0
"2019-02-23 01:28:00",185398,0.007,-0.003,-0.184,"NAN","NAN",0.007,0,-0.184,0.007,-0.003,-0.184,0,0.001,0,0
"2019-02-23 01:29:00",185399,0.007,-0.002,-0.185,"NAN","NAN",0.007,0,-0.184,0.007,-0.003,-0.187,0,0.002,0.001,0
"2019-02-23 01:30:00",185400,0.007,-0.001,-0.185,"NAN","NAN",0.007,0,-0.184,0.007,-0.003,-0.187,0,0.001,0.001,0
"2019-02-23 01:31:00",185401,0.007,0,-0.187,"NAN","NAN",0.007,0.003,-0.187,0.007,0,-0.187,0,0.001,0,0
"2019-02-23 01:32:00",185402,0.007,0.003,-0.188,"NAN","NAN",0.007,0.003,-0.187,0.007,0,-0.191,0,0.001,0.001,0
"2019-02-23 01:33:00",185403,0.007,0.003,-0.188,"NAN","NAN",0.007,0.003,-0.187,0.007,0.003,-0.191,0,0,0.001,0
"2019-02-23 01:34:00",185404,0.007,0.003,-0.189,"NAN","NAN",0.007,0.003,-0.187,0.007,0,-0.191,0,0.001,0.002,0
"2019-02-23 01:35:00",185405,0.007,0.003,-0.19,"NAN","NAN",0.007,0.003,-0.187,0.007,0,-0.191,0,0.001,0.001,0
"2019-02-23 01:36:00",185406,0.007,0.003,-0.188,"NAN","NAN",0.007,0.003,-0.187,0.007,0,-0.191,0,0.001,0.002,0
"2019-02-23 01:37:00",185407,0.007,0.001,-0.188,"NAN","NAN",0.007,0.003,-0.187,0.007,0,-0.191,0,0.002,0.001,0
"2019-02-23 01:38:00",185408,0.007,0,-0.187,"NAN","NAN",0.007,0.003,-0.187,0.007,0,-0.191,0,0.001,0.001,0
"2019-02-23 01:39:00",185409,0.007,0,-0.187,"NAN","NAN",0.007,0,-0.187,0.007,0,-0.191,0,0,0.001,0
"2019-02-23 01:40:00",185410,0.007,0,-0.187,"NAN","NAN",0.007,0,-0.187,0.007,0,-0.187,0,0,0,0
"2019-02-23 01:41:00",185411,0.007,-0.001,-0.187,"NAN","NAN",0.007,0,-0.187,0.007,-0.003,-0.187,0,0.002,0,0
"2019-02-23 01:42:00",185412,0.007,-0.003,-0.187,"NAN","NAN",0.007,0,-0.187,0.007,-0.003,-0.187,0,0.001,0,0
"2019-02-23 01:43:00",185413,0.007,-0.003,-0.187,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.187,0,0,0,0
"2019-02-23 01:44:00",185414,0.007,-0.003,-0.187,"NAN","NAN",0.007,-0.003,-0.187,0.007,-0.003,-0.187,0,0,0,0
"2019-02-23 01:45:00",185415,0.007,-0.003,-0.188,"NAN","NAN",0.007,0,-0.187,0.007,-0.003,-0.191,0,0.001,0.001,0
"2019-02-23 01:46:00",185416,0.007,0,-0.19,"NAN","NAN",0.007,0.003,-0.187,0.007,-0.003,-0.191,0,0.001,0.001,0
"2019-02-23 01:47:00",185417,0.007,0.003,-0.19,"NAN","NAN",0.007,0.003,-0.187,0.007,0,-0.191,0,0.001,0.001,0
"2019-02-23 01:48:00",185418,0.007,0.003,-0.189,"NAN","NAN",0.007,0.003,-0.187,0.007,0.003,-0.191,0,0,0.002,0
"2019-02-23 01:49:00",185419,0.007,0.003,-0.187,"NAN","NAN",0.007,0.003,-0.187,0.007,0.003,-0.191,0,0,0.001,0
"2019-02-23 01:50:00",185420,0.007,0.003,-0.186,"NAN","NAN",0.007,0.003,-0.184,0.007,0.003,-0.187,0,0,0.001,0
"2019-02-23 01:51:00",185421,0.007,0.003,-0.184,"NAN","NAN",0.007,0.003,-0.184,0.007,0.003,-0.184,0,0,0,0
"2019-02-23 01:52:00",185422,0.007,0.003,-0.184,"NAN","NAN",0.007,0.003,-0.184,0.007,0,-0.184,0,0.001,0,0
"2019-02-23 01:53:00",185423,0.007,0,-0.183,"NAN","NAN",0.007,0.003,-0.181,0.007,0,-0.184,0,0.001,0.002,0
"2019-02-23 01:54:00",185424,0.007,0,-0.182,"NAN","NAN",0.007,0,-0.181,0.007,-0.003,-0.184,0,0.001,0.002,0
"2019-02-23 01:55:00",185425,0.007,-0.003,-0.181,"NAN","NAN",0.007,0,-0.181,0.007,-0.003,-0.181,0,0.001,0,0
"2019-02-23 01:56:00",185426,0.007,-0.003,-0.181,"NAN","NAN",0.007,-0.003,-0.181,0.007,-0.003,-0.181,0,0,0,0
"2019-02-23 01:57:00",185427,0.007,-0.003,-0.18,"NAN","NAN",0.007,0,-0.177,0.007,-0.003,-0.181,0,0.001,0.001,0
"2019-02-23 01:58:00",185428,0.007,-0.003,-0.177,"NAN","NAN",0.007,0,-0.177,0.007,-0.003,-0.177,0,0.001,0,0
"2019-02-23 01:59:00",185429,0.007,-0.003,-0.175,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.177,0,0,0.002,0
"2019-02-23 02:00:00",185430,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:01:00",185431,0.007,-0.003,-0.173,"NAN","NAN",0.007,-0.003,-0.17,0.007,-0.003,-0.174,0,0,0.001,0
"2019-02-23 02:02:00",185432,0.007,-0.003,-0.171,"NAN","NAN",0.007,0,-0.17,0.007,-0.003,-0.174,0,0.001,0.001,0
"2019-02-23 02:03:00",185433,0.007,-0.003,-0.17,"NAN","NAN",0.007,0,-0.167,0.007,-0.003,-0.17,0,0.001,0.001,0
"2019-02-23 02:04:00",185434,0.007,-0.002,-0.166,"NAN","NAN",0.007,0,-0.164,0.007,-0.003,-0.167,0,0.002,0.002,0
"2019-02-23 02:05:00",185435,0.007,-0.003,-0.164,"NAN","NAN",0.007,-0.003,-0.164,0.007,-0.003,-0.167,0,0,0.001,0
"2019-02-23 02:06:00",185436,0.007,-0.003,-0.163,"NAN","NAN",0.007,0,-0.16,0.007,-0.003,-0.164,0,0.001,0.001,0
"2019-02-23 02:07:00",185437,0.007,-0.003,-0.16,"NAN","NAN",0.007,0,-0.157,0.007,-0.003,-0.16,0,0.001,0.001,0
"2019-02-23 02:08:00",185438,0.007,-0.003,-0.157,"NAN","NAN",0.007,-0.003,-0.157,0.007,-0.003,-0.157,0,0,0,0
"2019-02-23 02:09:00",185439,0.007,-0.003,-0.157,"NAN","NAN",0.007,-0.003,-0.154,0.007,-0.003,-0.157,0,0,0.001,0
"2019-02-23 02:10:00",185440,0.007,-0.003,-0.157,"NAN","NAN",0.007,-0.003,-0.157,0.007,-0.003,-0.157,0,0,0,0
"2019-02-23 02:11:00",185441,0.007,-0.003,-0.157,"NAN","NAN",0.007,-0.003,-0.157,0.007,-0.003,-0.157,0,0,0,0
"2019-02-23 02:12:00",185442,0.007,-0.003,-0.16,"NAN","NAN",0.007,-0.003,-0.157,0.007,-0.003,-0.16,0,0,0.001,0
"2019-02-23 02:13:00",185443,0.007,-0.003,-0.161,"NAN","NAN",0.007,-0.003,-0.16,0.007,-0.003,-0.164,0,0,0.001,0
"2019-02-23 02:14:00",185444,0.007,-0.003,-0.163,"NAN","NAN",0.007,-0.003,-0.16,0.007,-0.003,-0.164,0,0,0.002,0
"2019-02-23 02:15:00",185445,0.007,-0.003,-0.163,"NAN","NAN",0.007,-0.003,-0.16,0.007,-0.003,-0.164,0,0,0.001,0
"2019-02-23 02:16:00",185446,0.007,-0.003,-0.164,"NAN","NAN",0.007,-0.003,-0.164,0.007,-0.003,-0.164,0,0,0,0
"2019-02-23 02:17:00",185447,0.007,-0.003,-0.166,"NAN","NAN",0.007,-0.003,-0.164,0.007,-0.003,-0.167,0,0,0.002,0
"2019-02-23 02:18:00",185448,0.007,-0.003,-0.167,"NAN","NAN",0.007,-0.003,-0.167,0.007,-0.003,-0.167,0,0,0,0
"2019-02-23 02:19:00",185449,0.007,-0.003,-0.169,"NAN","NAN",0.007,-0.003,-0.167,0.007,-0.003,-0.171,0,0,0.002,0
"2019-02-23 02:20:00",185450,0.007,-0.003,-0.171,"NAN","NAN",0.007,-0.003,-0.171,0.007,-0.003,-0.171,0,0,0,0
"2019-02-23 02:21:00",185451,0.007,-0.003,-0.171,"NAN","NAN",0.007,-0.003,-0.171,0.007,-0.003,-0.174,0,0,0.001,0
"2019-02-23 02:22:00",185452,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.171,0.007,-0.003,-0.174,0,0,0.001,0
"2019-02-23 02:23:00",185453,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:24:00",185454,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:25:00",185455,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:26:00",185456,0.007,-0.003,-0.176,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.177,0,0,0.002,0
"2019-02-23 02:27:00",185457,0.007,-0.003,-0.177,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.177,0,0,0.001,0
"2019-02-23 02:28:00",185458,0.007,-0.003,-0.176,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.177,0,0,0.002,0
"2019-02-23 02:29:00",185459,0.007,-0.003,-0.177,"NAN","NAN",0.007,-0.003,-0.177,0.007,-0.003,-0.177,0,0,0,0
"2019-02-23 02:30:00",185460,0.007,-0.003,-0.177,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.177,0,0,0.001,0
"2019-02-23 02:31:00",185461,0.007,-0.005,-0.176,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.007,-0.177,0,0.002,0.001,0
"2019-02-23 02:32:00",185462,0.007,-0.007,-0.177,"NAN","NAN",0.007,-0.007,-0.174,0.007,-0.01,-0.177,0,0.001,0.001,0
"2019-02-23 02:33:00",185463,0.007,-0.009,-0.176,"NAN","NAN",0.007,-0.007,-0.174,0.007,-0.01,-0.177,0,0.002,0.002,0
"2019-02-23 02:34:00",185464,0.007,-0.01,-0.176,"NAN","NAN",0.007,-0.007,-0.174,0.007,-0.01,-0.177,0,0.001,0.002,0
"2019-02-23 02:35:00",185465,0.007,-0.01,-0.174,"NAN","NAN",0.007,-0.01,-0.174,0.007,-0.01,-0.177,0,0,0.001,0
"2019-02-23 02:36:00",185466,0.007,-0.01,-0.174,"NAN","NAN",0.007,-0.01,-0.174,0.007,-0.01,-0.174,0,0,0,0
"2019-02-23 02:37:00",185467,0.007,-0.01,-0.174,"NAN","NAN",0.007,-0.01,-0.174,0.007,-0.01,-0.174,0,0,0,0
"2019-02-23 02:38:00",185468,0.007,-0.01,-0.173,"NAN","NAN",0.007,-0.01,-0.171,0.007,-0.01,-0.174,0,0,0.002,0
"2019-02-23 02:39:00",185469,0.007,-0.01,-0.171,"NAN","NAN",0.007,-0.01,-0.171,0.007,-0.01,-0.174,0,0,0.001,0
"2019-02-23 02:40:00",185470,0.007,-0.01,-0.171,"NAN","NAN",0.007,-0.01,-0.171,0.007,-0.01,-0.171,0,0,0,0
"2019-02-23 02:41:00",185471,0.007,-0.01,-0.171,"NAN","NAN",0.007,-0.01,-0.171,0.007,-0.01,-0.171,0,0,0,0
"2019-02-23 02:42:00",185472,0.007,-0.01,-0.171,"NAN","NAN",0.007,-0.01,-0.171,0.007,-0.01,-0.171,0,0,0,0
"2019-02-23 02:43:00",185473,0.007,-0.01,-0.171,"NAN","NAN",0.007,-0.01,-0.171,0.007,-0.01,-0.171,0,0,0,0
"2019-02-23 02:44:00",185474,0.007,-0.01,-0.171,"NAN","NAN",0.007,-0.01,-0.171,0.007,-0.01,-0.171,0,0,0,0
"2019-02-23 02:45:00",185475,0.007,-0.01,-0.172,"NAN","NAN",0.007,-0.01,-0.171,0.007,-0.01,-0.174,0,0,0.002,0
"2019-02-23 02:46:00",185476,0.007,-0.01,-0.174,"NAN","NAN",0.007,-0.01,-0.174,0.007,-0.01,-0.174,0,0,0,0
"2019-02-23 02:47:00",185477,0.007,-0.01,-0.174,"NAN","NAN",0.007,-0.007,-0.174,0.007,-0.01,-0.174,0,0.001,0,0
"2019-02-23 02:48:00",185478,0.007,-0.008,-0.174,"NAN","NAN",0.007,-0.007,-0.174,0.007,-0.01,-0.174,0,0.002,0,0
"2019-02-23 02:49:00",185479,0.007,-0.007,-0.174,"NAN","NAN",0.007,-0.007,-0.174,0.007,-0.007,-0.174,0,0,0,0
"2019-02-23 02:50:00",185480,0.007,-0.007,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.007,-0.174,0,0.001,0,0
"2019-02-23 02:51:00",185481,0.007,-0.004,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.007,-0.174,0,0.002,0,0
"2019-02-23 02:52:00",185482,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:53:00",185483,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:54:00",185484,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:55:00",185485,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:56:00",185486,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.171,0.007,-0.003,-0.174,0,0,0.001,0
"2019-02-23 02:57:00",185487,0.007,-0.003,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.003,-0.174,0,0,0,0
"2019-02-23 02:58:00",185488,0.007,-0.005,-0.174,"NAN","NAN",0.007,-0.003,-0.174,0.007,-0.007,-0.174,0,0.002,0,0
"2019-02-23 02:59:00",185489,0.007,-0.006,-0.173,"NAN","NAN",0.007,-0.003,-0.171,0.007,-0.007,-0.174,0,0.001,0.002,0
"2019-02-23 03:00:00",185490,0.007,-0.007,-0.171,"NAN","NAN",0.007,-0.007,-0.171,0.007,-0.007,-0.174,0,0,0.001,0
"2019-02-23 03:01:00",185491,0.007,-0.007,-0.171,"NAN","NAN",0.007,-0.007,-0.171,0.007,-0.01,-0.171,0,0.001,0,0
"2019-02-23 03:02:00",185492,0.007,-0.008,-0.171,"NAN","NAN",0.007,-0.007,-0.171,0.007,-0.01,-0.171,0,0.002,0,0
"2019-02-23 03:03:00",185493,0.007,-0.01,-0.169,"NAN","NAN",0.007,-0.01,-0.167,0.007,-0.01,-0.171,0,0,0.002,0
"2019-02-23 03:04:00",185494,0.007,-0.01,-0.167,"NAN","NAN",0.007,-0.01,-0.167,0.007,-0.01,-0.171,0,0,0.001,0
"2019-02-23 03:05:00",185495,0.007,-0.01,-0.167,"NAN","NAN",0.007,-0.01,-0.167,0.007,-0.01,-0.167,0,0,0,0
"2019-02-23 03:06:00",185496,0.007,-0.01,-0.167,"NAN","NAN",0.007,-0.01,-0.167,0.007,-0.01,-0.167,0,0,0,0
"2019-02-23 03:07:00",185497,0.007,-0.01,-0.167,"NAN","NAN",0.007,-0.01,-0.167,0.007,-0.01,-0.167,0,0,0,0
"2019-02-23 03:08:00",185498,0.007,-0.01,-0.167,"NAN","NAN",0.007,-0.01,-0.164,0.007,-0.01,-0.167,0,0,0.001,0
"2019-02-23 03:09:00",185499,0.007,-0.01,-0.165,"NAN","NAN",0.007,-0.01,-0.164,0.007,-0.01,-0.167,0,0,0.002,0
"2019-02-23 03:10:00",185500,0.007,-0.01,-0.165,"NAN","NAN",0.007,-0.01,-0.164,0.007,-0.01,-0.167,0,0,0.002,0
"2019-02-23 03:11:00",185501,0.007,-0.01,-0.165,"NAN","NAN",0.007,-0.01,-0.164,0.007,-0.01,-0.167,0,0,0.001,0
"2019-02-23 03:12:00",185502,0.007,-0.01,-0.164,"NAN","NAN",0.007,-0.01,-0.164,0.007,-0.01,-0.164,0,0,0,0
"2019-02-23 03:13:00",185503,0.007,-0.01,-0.164,"NAN","NAN",0.007,-0.01,-0.164,0.007,-0.01,-0.164,0,0,0,0
"2019-02-23 03:14:00",185504,0.007,-0.01,-0.164,"NAN","NAN",0.007,-0.01,-0.164,0.007,-0.01,-0.164,0,0,0,0
"2019-02-23 03:15:00",185505,0.007,-0.01,-0.164,"NAN","NAN",0.007,-0.01,-0.16,0.007,-0.013,-0.164,0,0.001,0.001,0
"2019-02-23 03:16:00",185506,0.007,-0.01,-0.16,"NAN","NAN",0.007,-0.01,-0.16,0.007,-0.013,-0.16,0,0.001,0,0
"2019-02-23 03:17:00",185507,0.007,-0.01,-0.16,"NAN","NAN",0.007,-0.01,-0.16,0.007,-0.013,-0.16,0,0.001,0,0
"2019-02-23 03:18:00",185508,0.007,-0.01,-0.159,"NAN","NAN",0.007,-0.01,-0.157,0.007,-0.013,-0.16,0,0.001,0.002,0
"2019-02-23 03:19:00",185509,0.007,-0.01,-0.157,"NAN","NAN",0.007,-0.01,-0.157,0.007,-0.013,-0.157,0,0.001,0,0
"2019-02-23 03:20:00",185510,0.007,-0.011,-0.157,"NAN","NAN",0.007,-0.01,-0.157,0.007,-0.013,-0.157,0,0.001,0,0
"2019-02-23 03:21:00",185511,0.007,-0.012,-0.157,"NAN","NAN",0.007,-0.01,-0.157,0.007,-0.013,-0.157,0,0.002,0,0
"2019-02-23 03:22:00",185512,0.007,-0.013,-0.157,"NAN","NAN",0.007,-0.01,-0.157,0.007,-0.013,-0.157,0,0.001,0,0
"2019-02-23 03:23:00",185513,0.007,-0.013,-0.157,"NAN","NAN",0.007,-0.01,-0.157,0.007,-0.013,-0.157,0,0.001,0,0
"2019-02-23 03:24:00",185514,0.007,-0.013,-0.157,"NAN","NAN",0.007,-0.013,-0.157,0.007,-0.013,-0.157,0,0,0,0
"2019-02-23 03:25:00",185515,0.007,-0.013,-0.157,"NAN","NAN",0.007,-0.013,-0.157,0.007,-0.013,-0.157,0,0,0,0
"2019-02-23 03:26:00",185516,0.007,-0.013,-0.157,"NAN","NAN",0.007,-0.013,-0.154,0.007,-0.013,-0.157,0,0,0.001,0
"2019-02-23 03:27:00",185517,0.007,-0.013,-0.155,"NAN","NAN",0.007,-0.013,-0.154,0.007,-0.013,-0.157,0,0,0.001,0
"2019-02-23 03:28:00",185518,0.007,-0.015,-0.153,"NAN","NAN",0.007,-0.013,-0.15,0.007,-0.017,-0.154,0,0.002,0.002,0
"2019-02-23 03:29:00",185519,0.007,-0.014,-0.153,"NAN","NAN",0.007,-0.013,-0.15,0.007,-0.017,-0.154,0,0.001,0.001,0
"2019-02-23 03:30:00",185520,0.007,-0.016,-0.153,"NAN","NAN",0.007,-0.013,-0.15,0.007,-0.017,-0.154,0,0.002,0.001,0
"2019-02-23 03:31:00",185521,0.007,-0.016,-0.154,"NAN","NAN",0.007,-0.013,-0.154,0.007,-0.017,-0.154,0,0.001,0,0
"2019-02-23 03:32:00",185522,0.007,-0.017,-0.154,"NAN","NAN",0.007,-0.017,-0.154,0.007,-0.017,-0.154,0,0,0,0
"2019-02-23 03:33:00",185523,0.007,-0.017,-0.154,"NAN","NAN",0.007,-0.017,-0.154,0.007,-0.017,-0.154,0,0,0,0
